Date,Open,High,Low,Close,Adj Close,Volume
2018-04-03,5759.399902,5766.000000,5724.799805,5751.899902,5751.899902,0
2018-04-04,5751.899902,5764.299805,5728.799805,5761.399902,5761.399902,0
2018-04-05,5761.399902,5806.000000,5761.399902,5788.799805,5788.799805,0
2018-04-06,5788.799805,5799.200195,5761.899902,5788.700195,5788.700195,0
2018-04-09,5788.700195,5816.600098,5771.100098,5808.700195,5808.700195,0
2018-04-10,5808.700195,5857.799805,5785.700195,5857.000000,5857.000000,0
2018-04-11,5857.000000,5864.000000,5825.299805,5828.700195,5828.700195,0
2018-04-12,5828.700195,5837.899902,5801.500000,5815.500000,5815.500000,0
2018-04-13,5815.500000,5844.700195,5815.500000,5829.100098,5829.100098,0
2018-04-16,5829.100098,5867.600098,5829.100098,5841.299805,5841.299805,0
2018-04-17,5841.299805,5871.100098,5841.299805,5841.500000,5841.500000,0
2018-04-18,5841.500000,5864.799805,5841.500000,5861.399902,5861.399902,0
2018-04-19,5861.399902,5902.899902,5861.399902,5881.000000,5881.000000,0
2018-04-20,5881.000000,5887.000000,5862.700195,5868.799805,5868.799805,0
2018-04-23,5868.799805,5894.700195,5868.799805,5886.000000,5886.000000,0
2018-04-24,5886.000000,5928.799805,5879.600098,5921.600098,5921.600098,0
2018-04-26,5921.600098,5938.799805,5903.100098,5910.799805,5910.799805,0
2018-04-27,5910.799805,5953.600098,5910.799805,5953.600098,5953.600098,0
2018-04-30,5953.600098,5991.100098,5945.600098,5982.700195,5982.700195,0
2018-05-01,5982.700195,6022.100098,5978.500000,6015.200195,6015.200195,0
2018-05-02,6015.200195,6053.600098,6009.500000,6050.200195,6050.200195,0
2018-05-03,6050.200195,6109.700195,6050.200195,6098.299805,6098.299805,0
2018-05-04,6098.299805,6109.700195,6061.299805,6062.899902,6062.899902,0
2018-05-07,6063.200195,6110.200195,6063.200195,6084.500000,6084.500000,0
2018-05-08,6084.500000,6111.200195,6084.500000,6091.899902,6091.899902,0
2018-05-09,6091.899902,6111.500000,6083.299805,6108.000000,6108.000000,0
2018-05-10,6108.000000,6145.200195,6108.000000,6118.700195,6118.700195,0
2018-05-11,6118.700195,6140.899902,6116.200195,6116.200195,6116.200195,0
2018-05-14,6116.200195,6135.500000,6109.299805,6135.299805,6135.299805,0
2018-05-15,6135.299805,6146.799805,6097.799805,6097.799805,6097.799805,0
2018-05-16,6097.799805,6129.700195,6094.500000,6107.000000,6107.000000,0
2018-05-17,6107.000000,6120.200195,6077.600098,6094.299805,6094.299805,0
2018-05-18,6094.299805,6110.600098,6079.500000,6087.399902,6087.399902,0
